scheme,scheme_label,artifact_type,severity_label,severity_value,sample_index,score,deployment_threshold,research_threshold
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,2,27.401540756225586,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,3,31.026506423950195,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,4,27.807636260986328,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,5,30.71200180053711,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,6,24.190412521362305,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,7,28.298870086669922,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,8,29.72055435180664,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,9,35.554317474365234,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,10,35.94883728027344,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_5,5.0,11,24.56194305419922,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,0,6.588509859284386e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,1,0.0005401717498898506,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,2,0.0005866327555850148,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,3,0.00039293666486628354,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,4,0.000264545320533216,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,5,0.00023950669856276363,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,6,0.00021269106946419924,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,7,0.00017066288273781538,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,8,0.00015120320313144475,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,9,0.0002893627970479429,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,10,0.0002884672721847892,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_5,5.0,11,4.301816807128489e-05,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,0,1.3589340448379517,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,1,1.004176139831543,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,2,0.9295924305915833,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,3,0.9316891431808472,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,4,0.731967568397522,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,5,0.7564301490783691,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,6,1.1611268520355225,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,7,0.7832323312759399,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,8,1.1759408712387085,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,9,0.7036389708518982,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,10,0.9870509505271912,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_5,5.0,11,2.1635968685150146,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,0,93.7313232421875,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,1,86.37023162841797,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,2,104.75969696044922,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,3,101.85137176513672,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,4,100.1729736328125,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,5,102.94658660888672,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,6,86.12235260009766,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,7,91.47657775878906,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,8,105.60943603515625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,9,99.63929748535156,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,10,96.23460388183594,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_9,9.0,11,75.86270904541016,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,0,27.273147583007812,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,1,27.32927703857422,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,2,27.354629516601562,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,3,32.45808410644531,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,4,30.236276626586914,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,5,29.373014450073242,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,6,28.009798049926758,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,7,27.7160587310791,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,8,31.015369415283203,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,9,38.720680236816406,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,10,42.36431121826172,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_9,9.0,11,29.496904373168945,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,0,3.250329245929606e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,1,0.0002085841551888734,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,2,0.00023042797693051398,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,3,0.00016444553330074996,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,4,0.00010580517846392468,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,5,8.411244925810024e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,6,6.655192555626854e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,7,6.858670531073585e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,8,6.836681859567761e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,9,0.00011301144695607945,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,10,0.00011651704699033871,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_9,9.0,11,2.4168872187146917e-05,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,0,1.5589337348937988,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,1,1.133484959602356,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,2,1.0675277709960938,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,3,1.27862548828125,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,4,0.8591291308403015,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,5,0.7442392706871033,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,6,1.3660107851028442,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,7,0.8162557482719421,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,8,1.249001383781433,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,9,0.7897718548774719,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,10,1.0595048666000366,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_9,9.0,11,2.5268123149871826,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,0,117.73562622070312,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,1,133.25885009765625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,2,144.90975952148438,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,3,134.6995849609375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,4,137.11761474609375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,5,131.77447509765625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,6,117.03816223144531,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,7,127.07234191894531,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,8,130.3956298828125,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,9,133.20196533203125,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,10,132.4220733642578,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,blur_artifact,kernel_15,15.0,11,102.61168670654297,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,0,28.555742263793945,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,1,33.26629638671875,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,2,32.69611740112305,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,3,33.08436965942383,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,4,30.674652099609375,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,5,30.7644100189209,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,6,33.96837615966797,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,7,28.53287696838379,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,8,31.27642250061035,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,9,40.06658172607422,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,10,43.61819839477539,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,blur_artifact,kernel_15,15.0,11,27.746322631835938,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,0,2.4029026462812908e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,1,9.39222882152535e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,2,0.00011309104593237862,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,3,9.435964602744207e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,4,5.4173870012164116e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,5,3.610802741604857e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,6,2.90032312477706e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,7,3.419968197704293e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,8,3.46621272910852e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,9,5.428204167401418e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,10,5.992101432639174e-05,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,blur_artifact,kernel_15,15.0,11,2.0172443328192458e-05,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,0,1.6428894996643066,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,1,1.2273831367492676,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,2,1.2080894708633423,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,3,1.5325583219528198,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,4,0.9553287029266357,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,5,0.859758198261261,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,6,1.527158260345459,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,7,0.828032374382019,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,8,1.2625266313552856,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,9,0.8510310649871826,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,10,1.0963804721832275,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,blur_artifact,kernel_15,15.0,11,2.6946327686309814,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,0,44.241302490234375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,1,32.261329650878906,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,2,38.173770904541016,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,3,44.01291275024414,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,4,50.5104866027832,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,5,45.757904052734375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,6,39.33032989501953,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,7,37.819244384765625,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,8,46.248329162597656,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,9,38.62993240356445,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,10,46.615657806396484,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_02,0.02,11,47.13385009765625,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,0,28.872594833374023,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,1,29.659048080444336,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,2,29.241981506347656,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,3,33.283138275146484,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,4,29.137393951416016,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,5,30.70404624938965,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,6,28.279958724975586,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,7,31.52175521850586,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,8,33.14625549316406,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,9,32.4581184387207,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,10,32.54905319213867,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_02,0.02,11,28.310314178466797,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,0,0.00020594366651494056,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,1,0.0012884573079645634,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,2,0.0014943782007321715,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,3,0.0010660749394446611,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,4,0.0007176991202868521,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,5,0.0006501539028249681,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,6,0.0007804088527336717,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,7,0.00046073555131442845,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,8,0.0003732696350198239,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,9,0.0007572026806883514,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,10,0.0009248308488167822,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_02,0.02,11,0.0001156981525127776,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,border_crop,crop_0_02,0.02,0,1.347785472869873,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,1,1.227756381034851,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,2,1.1882468461990356,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,3,1.1871929168701172,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,4,1.0583348274230957,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,5,1.2202287912368774,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,6,1.2821799516677856,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,7,1.1386820077896118,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,8,1.4121711254119873,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,9,1.0693204402923584,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,10,1.2873626947402954,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_02,0.02,11,1.895163655281067,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,0,71.61526489257812,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,1,53.932289123535156,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,2,67.45413970947266,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,3,70.7458724975586,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,4,74.44876098632812,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,5,74.00456237792969,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,6,67.29583740234375,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,7,66.05855560302734,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,8,65.2623519897461,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,9,70.20214080810547,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,10,79.08253479003906,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_05,0.05,11,72.64724731445312,38.58238201141357,32.05723571777344
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,0,30.594226837158203,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,1,32.67184829711914,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,2,31.776634216308594,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,3,33.27756881713867,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,4,31.505699157714844,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,5,33.077659606933594,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,6,30.3173770904541,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,7,31.876256942749023,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,8,34.59809875488281,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,9,34.27085876464844,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,10,32.1313362121582,34.763293457031246,26.80457305908203
patchcore_l3,PatchCore L3,border_crop,crop_0_05,0.05,11,32.66379165649414,34.763293457031246,26.80457305908203
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,0,0.00021529290825128555,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,1,0.001359696383588016,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,2,0.001569136860780418,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,3,0.0011222923640161753,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,4,0.0007543106912635267,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,5,0.0006711045862175524,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,6,0.0007557824137620628,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,7,0.00047184451250359416,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,8,0.00037974442238919437,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,9,0.0007815433782525361,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,10,0.0009146305383183062,0.0017387918487656,0.0001624995929887
autoencoder,Autoencoder,border_crop,crop_0_05,0.05,11,0.00012117253208998591,0.0017387918487656,0.0001624995929887
image_statistics,Image statistics,border_crop,crop_0_05,0.05,0,1.371366262435913,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,1,1.2526297569274902,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,2,1.1869081258773804,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,3,1.2134760618209839,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,4,1.088596224784851,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,5,1.246650218963623,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,6,1.2942211627960205,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,7,1.1818764209747314,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,8,1.4153343439102173,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,9,1.1091006994247437,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,10,1.3053689002990723,1.7220234692096696,0.6057427525520325
image_statistics,Image statistics,border_crop,crop_0_05,0.05,11,1.9317115545272827,1.7220234692096696,0.6057427525520325
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,0,113.94752502441406,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,1,96.23616790771484,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,2,100.50018310546875,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,3,102.69483947753906,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,4,107.63359069824219,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,5,103.06991577148438,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,6,104.18013000488281,38.58238201141357,32.05723571777344
mahalanobis_feature,Mahalanobis feature,border_crop,crop_0_10,0.1,7,118.32206726074219,38.58238201141357,32.05723571777344
