unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.9500000000000001,0.9785714285714285,1.0,0.9785714285714285,0.021428571428571463,feature_statistics_fusion,val
1.0,0.002380952380952381,1.0,0.002380952380952381,0.9976190476190476,feature_statistics_fusion,val
0.0,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.05,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.1,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.15000000000000002,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.2,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.25,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.30000000000000004,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.35000000000000003,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.4,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.45,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.5,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.55,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.6000000000000001,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.65,1.0,0.9952380952380953,0.9952380952380953,0.0,feature_statistics_fusion,test
0.7000000000000001,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,feature_statistics_fusion,test
0.75,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,feature_statistics_fusion,test
0.8,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,feature_statistics_fusion,test
0.8500000000000001,0.9952380952380953,0.9976076555023924,0.9928571428571429,0.004761904761904745,feature_statistics_fusion,test
0.9,0.9928571428571429,0.9976019184652278,0.9904761904761905,0.0071428571428571175,feature_statistics_fusion,test
0.9500000000000001,0.9809523809523809,0.9975728155339806,0.9785714285714285,0.01904761904761909,feature_statistics_fusion,test
1.0,0.004761904761904762,1.0,0.004761904761904762,0.9952380952380953,feature_statistics_fusion,test
0.0,1.0,0.9904761904761905,0.9904761904761905,0.0,hierarchical_classifier,val
