unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.75,1.0,1.0,1.0,0.0,logistic_regression,test
0.8,1.0,1.0,1.0,0.0,logistic_regression,test
0.8500000000000001,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,logistic_regression,test
0.9,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,logistic_regression,test
0.9500000000000001,0.9904761904761905,1.0,0.9904761904761905,0.00952380952380949,logistic_regression,test
1.0,0.0,,0.0,1.0,logistic_regression,test
0.0,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.05,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.1,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.15000000000000002,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.2,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.25,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.30000000000000004,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.35000000000000003,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.4,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.45,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.5,1.0,0.9976190476190476,0.9976190476190476,0.0,linear_svm,test
0.55,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,linear_svm,test
0.6000000000000001,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,linear_svm,test
0.65,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,linear_svm,test
0.7000000000000001,0.9928571428571429,1.0,0.9928571428571429,0.0071428571428571175,linear_svm,test
0.75,0.9809523809523809,1.0,0.9809523809523809,0.01904761904761909,linear_svm,test
0.8,0.9595238095238096,1.0,0.9595238095238096,0.04047619047619044,linear_svm,test
